,Round,TeamA_NeutralG,TeamB_NeutralG,TeamA_AvgTotBlk,TeamB_AvgTotBlk,TeamA_AvgTotOppAst,TeamB_AvgTotOppAst,TeamA_AvgTotStl,TeamB_AvgTotStl,TeamA_Seed,TeamB_Seed,TeamA_TotOppDR,TeamB_TotOppDR,TeamA_TotOppFTM,TeamB_TotOppFTM,TeamA_TotPF,TeamB_TotPF,TeamA_AvgTotFGA3,TeamB_AvgTotFGA3,TeamA_TotOppScore,TeamB_TotOppScore,TeamA_TotOppStl,TeamB_TotOppStl,TeamA_AvgTotDR,TeamB_AvgTotDR,TeamA_TotTO,TeamB_TotTO,TeamA_AvgTotFGA,TeamB_AvgTotFGA,TeamA_TotOppOR,TeamB_TotOppOR,TeamA_TotOppBlk,TeamB_TotOppBlk,TeamA_TotFTA,TeamB_TotFTA,TeamA_AvgTotOppFGA3,TeamB_AvgTotOppFGA3,TeamA_HomeL,TeamB_HomeL,TeamA_AwayL,TeamB_AwayL,TeamA_NeutralW,TeamB_NeutralW,TeamA_AvgTotFGM3,TeamB_AvgTotFGM3,TeamA_TotL,TeamB_TotL,TeamA_TotOppPF,TeamB_TotOppPF,TeamA_TotStl,TeamB_TotStl,TeamA_TotOppFGA,TeamB_TotOppFGA,TeamA_TotOppAst,TeamB_TotOppAst,TeamA_TotFTM,TeamB_TotFTM,TeamA_TotAst,TeamB_TotAst,TeamA_NeutralL,TeamB_NeutralL,TeamA_TotBlk,TeamB_TotBlk,TeamA_TotOppFGA3,TeamB_TotOppFGA3,TeamA_HomeW,TeamB_HomeW,TeamA_AvgTotAst,TeamB_AvgTotAst,TeamA_AvgTotOppOR,TeamB_AvgTotOppOR,TeamA_AvgTotOppStl,TeamB_AvgTotOppStl,TeamA_AvgTotOppFGA,TeamB_AvgTotOppFGA,TeamA_TotOppFTA,TeamB_TotOppFTA,TeamA_TotDR,TeamB_TotDR,TeamA_AvgTotOppBlk,TeamB_AvgTotOppBlk,TeamA_TotOppFGM3,TeamB_TotOppFGM3,TeamA_TotOppFGM,TeamB_TotOppFGM,TeamA_AwayW,TeamB_AwayW,TeamA_AvgTotOppFGM3,TeamB_AvgTotOppFGM3,TotFGM3_diff,TotFGM3_ratio,TotFGA3_diff,TotFGA3_ratio,TotOR_diff,TotOR_ratio,TotOppTO_diff,TotOppTO_ratio,TotG_diff,TotG_ratio,AvgTotFTM_diff,AvgTotFTM_ratio,AvgTotFTA_diff,AvgTotFTA_ratio,AvgTotOR_diff,AvgTotOR_ratio,AvgTotTO_diff,AvgTotTO_ratio,AvgTotPF_diff,AvgTotPF_ratio,AvgTotOppScore_diff,AvgTotOppScore_ratio,AvgTotOppFGM_diff,AvgTotOppFGM_ratio,AvgTotOppFTA_diff,AvgTotOppFTA_ratio,AvgTotOppTO_diff,AvgTotOppTO_ratio,AvgTotOppPF_diff,AvgTotOppPF_ratio,TotScore_ratio,TotFGM_ratio,TotFGA_ratio,TotW_ratio,WinPct_ratio,AvgTotScore_ratio,AvgTotFGM_ratio,AvgTotOppFTM_ratio,AvgTotOppDR_ratio,Seed_diff,TeamA_Result,Round * TeamA_Seed,Round * Seed_diff
10,1,3,5,3.0,5.2,12.3,15.0,5.5,9.5,3,14,640,746,280,372,473,498,17.8,28.3,1979,2117,197,187,25.5,24.7,391,412,59.2,65.3,368,403,84,115,731,586,19.5,24.1,1,1,2,3,1,4,6.4,9.5,5,5,605,546,164,286,1849,1808,368,450,546,403,492,452,2,1,91,156,586,722,14,9,16.4,15.1,12.3,13.4,6.6,6.2,61.6,60.3,422,543,765,741,2.8,3.8,187,243,756,751,10,12,6.2,8.1,-91,0.6795774647887324,-317,0.6270588235294118,-34,0.9247787610619469,-112,0.7894736842105263,0,1.0,4.799999999999999,1.3582089552238805,4.899999999999999,1.2512820512820513,-1.1999999999999993,0.9205298013245033,-0.6999999999999993,0.9489051094890512,-0.8000000000000007,0.9518072289156626,-4.599999999999994,0.934844192634561,0.1999999999999993,1.008,-4.000000000000002,0.7790055248618784,-3.6999999999999993,0.7909604519774012,2.0,1.10989010989011,0.9857202855942881,0.9492325855962219,0.9061224489795918,1.0,1.0,0.9848866498740554,0.950354609929078,0.75,0.855421686746988,-11,1,3,-11
11,1,2,5,3.6,4.5,13.0,11.9,6.0,8.0,3,14,520,568,373,340,522,533,15.3,14.8,1895,1688,181,192,24.1,24.3,380,404,56.3,52.7,355,254,69,80,661,642,20.5,15.6,1,0,3,3,1,4,5.8,5.3,5,4,581,586,168,231,1643,1471,363,345,509,453,457,447,1,1,102,130,574,453,15,11,16.3,15.4,12.7,8.8,6.5,6.6,58.7,50.7,536,515,674,705,2.5,2.8,188,148,667,600,7,10,6.7,5.1,8,1.051948051948052,-1,0.9976635514018691,17,1.0485714285714285,-97,0.7829977628635347,-1,0.9655172413793104,2.5999999999999996,1.1666666666666667,1.5,1.0678733031674208,1.0,1.0826446280991735,-0.3000000000000007,0.9784172661870503,0.20000000000000284,1.0108695652173914,9.5,1.1632302405498283,3.1000000000000014,1.1497584541062802,1.3000000000000007,1.0730337078651686,-2.9000000000000004,0.8116883116883117,0.6000000000000014,1.0297029702970297,1.0914967677772252,1.0854700854700854,1.0300850228907783,0.92,0.9528571418263999,1.1313131313131315,1.1239669421487604,1.136752136752137,0.9489795918367347,-11,1,3,-11
12,1,6,2,5.1,4.2,12.3,13.2,8.5,5.3,3,14,679,572,460,461,638,617,20.6,11.6,2112,2180,193,271,23.1,23.5,421,484,60.3,52.1,366,360,123,92,842,728,14.5,16.3,0,4,6,9,6,2,7.3,4.2,6,13,696,639,255,160,1715,1724,370,397,597,510,415,465,0,0,154,127,434,490,15,12,13.8,15.5,12.2,12.0,6.4,9.0,57.2,57.5,659,670,693,704,4.1,3.1,148,169,752,775,3,3,4.9,5.6,94,1.746031746031746,271,1.780979827089337,89,1.2746913580246915,168,1.457765667574932,0,1.0,2.8999999999999986,1.1705882352941175,3.8000000000000007,1.1563786008230452,3.0,1.2777777777777777,-2.1000000000000014,0.8695652173913043,0.6999999999999993,1.0339805825242718,-2.299999999999997,0.9683631361760661,-0.6999999999999993,0.9728682170542636,-0.3000000000000007,0.9865470852017937,5.600000000000001,1.459016393442623,1.8999999999999986,1.0892018779342723,1.1076576576576576,1.0366161616161615,1.1580294305822136,1.411764705882353,1.411764705051903,1.1081081081081081,1.0378787878787878,0.9935064935064936,1.1832460732984293,-11,1,3,-11
13,1,1,3,4.7,4.7,11.9,13.3,7.2,7.0,4,13,708,608,549,346,680,504,23.4,17.2,2054,1828,173,184,25.1,24.2,401,411,60.8,52.1,386,315,73,88,753,648,16.7,17.6,2,0,3,7,0,3,8.4,6.0,6,7,678,547,216,190,1679,1533,358,360,524,448,498,362,1,0,142,126,502,474,16,11,16.6,13.4,12.9,11.7,5.8,6.8,56.0,56.8,791,504,753,654,2.4,3.3,153,170,676,656,8,6,5.1,6.3,91,1.5617283950617284,238,1.5129310344827587,109,1.3797909407665505,144,1.380952380952381,3,1.1111111111111112,0.8999999999999986,1.0542168674698795,1.1000000000000014,1.0458333333333334,2.5999999999999996,1.2452830188679245,-1.799999999999999,0.8815789473684211,4.0,1.213903743315508,0.7999999999999972,1.0118168389955686,-1.8000000000000007,0.9259259259259259,7.699999999999999,1.4117647058823528,3.3999999999999986,1.2428571428571427,2.3000000000000007,1.1133004926108374,1.3044633368756642,1.319182389937107,1.29800853485064,1.2,1.079999999622,1.1736011477761836,1.1864406779661016,1.4296875,1.048888888888889,-9,1,4,-9
14,1,4,0,3.4,3.4,11.5,13.5,5.5,5.4,4,13,669,613,436,356,574,564,19.4,18.0,2076,2004,208,222,25.1,26.4,444,509,58.0,53.5,353,316,71,96,644,737,18.9,18.9,3,5,3,6,2,0,6.9,6.9,8,11,621,657,171,151,1793,1686,358,379,435,485,454,459,2,0,104,96,587,528,14,8,14.6,16.4,11.4,11.3,6.7,7.9,57.8,60.2,619,522,779,738,2.3,3.4,178,188,731,730,7,9,5.7,6.7,21,1.1082474226804124,96,1.19009900990099,103,1.3188854489164086,-20,0.9529411764705882,3,1.1071428571428572,-3.3000000000000007,0.8092485549132947,-5.5,0.7908745247148289,2.1999999999999993,1.191304347826087,-3.8999999999999986,0.7857142857142858,-1.6000000000000014,0.9203980099502487,-4.599999999999994,0.9357541899441342,-2.5,0.9042145593869731,1.3999999999999986,1.075268817204301,-2.0999999999999996,0.861842105263158,-3.5,0.851063829787234,1.0712577714012435,1.1260623229461757,1.200133422281521,1.3529411764705883,1.2220113856992967,0.967871485943775,1.015873015873016,1.110236220472441,0.9863013698630139,-9,1,4,-9
15,1,0,2,2.9,5.0,11.8,11.6,5.4,7.6,4,13,559,704,365,407,510,537,20.9,18.3,1923,2023,169,216,23.2,25.8,386,444,54.2,57.0,353,396,82,83,661,601,16.2,18.2,1,3,4,6,0,2,7.5,6.6,5,9,572,580,156,235,1641,1817,342,361,473,437,441,458,0,0,85,155,471,563,17,14,15.2,14.8,12.2,12.8,5.8,7.0,56.6,58.6,510,597,672,800,2.8,2.7,172,174,693,721,7,6,5.9,5.6,12,1.058252427184466,37,1.0651408450704225,45,1.130057803468208,-103,0.7695749440715883,-2,0.9354838709677419,2.200000000000001,1.1560283687943262,3.400000000000002,1.175257731958763,2.3000000000000007,1.205357142857143,-1.0,0.9300699300699301,0.3000000000000007,1.0173410404624277,1.0,1.0153139356814702,0.5999999999999979,1.0257510729613732,-1.6999999999999993,0.9119170984455959,-2.5,0.8263888888888888,1.0,1.053475935828877,0.926283457656867,0.8679706601466992,0.8891402714932126,1.0909090909090908,1.1661442013557992,0.9904761904761904,0.9280303030303031,0.9618320610687023,0.8502202643171807,-9,0,4,-9
16,1,7,4,3.1,3.5,11.0,12.0,7.0,7.1,4,13,636,670,451,410,574,572,20.2,21.0,1842,2059,171,185,25.4,23.3,395,470,55.8,55.9,334,352,75,79,573,654,19.1,15.5,0,0,6,7,7,3,7.4,7.7,6,8,546,602,210,219,1622,1735,331,372,414,433,548,440,0,1,93,110,573,482,14,15,18.3,14.2,11.1,11.4,5.7,6.0,54.1,56.0,637,592,762,721,2.5,2.5,171,143,610,753,3,5,5.7,4.6,-16,0.9330543933054394,-47,0.9279141104294478,-85,0.7745358090185677,-43,0.9118852459016393,-1,0.967741935483871,-0.1999999999999993,0.9857142857142858,-2.0,0.9052132701421801,-2.5,0.7950819672131147,-2.0,0.868421052631579,0.6000000000000014,1.0324324324324325,-5.000000000000007,0.9246987951807228,-4.0,0.8353909465020576,2.099999999999998,1.1099476439790574,-0.8999999999999986,0.9426751592356689,-1.1999999999999993,0.9381443298969072,0.998676081200353,1.0200752823086574,0.9659549913444894,1.0434782608695652,1.0782608693776938,1.0314637482900137,1.0544747081712063,1.1363636363636365,0.9814814814814814,-9,1,4,-9
17,1,6,3,3.7,1.9,10.0,9.6,8.7,6.3,5,12,604,586,314,289,477,466,16.2,21.9,1805,1767,232,138,24.6,20.4,469,302,55.8,50.7,327,303,90,83,529,480,19.0,14.2,2,0,6,5,5,3,5.6,8.5,9,5,515,488,262,184,1625,1497,299,279,358,347,435,376,1,0,112,54,569,411,12,11,14.5,13.0,10.9,10.4,7.7,4.8,54.2,51.6,468,435,738,591,3.0,2.9,187,142,652,668,4,10,6.2,4.9,-79,0.6788617886178862,-148,0.7665615141955836,153,1.6740088105726871,135,1.3879310344827587,1,1.0344827586206897,-0.09999999999999964,0.9916666666666667,1.0,1.0602409638554218,4.8999999999999995,1.6282051282051282,5.199999999999999,1.5,-0.20000000000000107,0.9875776397515528,-0.6999999999999957,0.9885057471264369,-1.3000000000000007,0.9434782608695652,0.5999999999999996,1.04,4.100000000000001,1.3416666666666668,0.3999999999999986,1.0238095238095237,1.0583207642031172,1.1318051575931232,1.1395507147719537,0.875,0.8458333332276041,1.02332361516035,1.0912863070539418,1.05,0.9950495049504952,-7,0,5,-7
18,1,3,6,7.7,2.5,13.6,10.8,5.9,6.9,5,12,645,626,457,519,552,664,15.7,16.1,2142,1974,234,170,27.9,24.4,474,426,62.2,51.3,460,323,124,69,663,749,20.1,16.2,2,1,6,5,2,4,6.1,6.2,9,8,578,663,178,215,1961,1589,408,334,447,564,469,416,1,2,232,78,604,503,14,13,15.6,13.4,15.3,10.4,7.8,5.5,65.4,51.3,630,728,837,757,4.1,2.2,193,155,746,650,5,6,6.4,5.0,-10,0.9479166666666666,-29,0.942,106,1.314540059347181,-48,0.8930957683741648,-1,0.967741935483871,-3.299999999999999,0.8186813186813188,-2.099999999999998,0.9132231404958678,3.9000000000000004,1.3577981651376148,2.1000000000000014,1.1532846715328469,-3.0,0.8598130841121495,7.700000000000003,1.120879120879121,3.8999999999999986,1.1857142857142857,-2.5,0.8936170212765957,-1.0999999999999996,0.9241379310344828,-2.099999999999998,0.9018691588785047,1.0690115761353518,1.1892617449664429,1.1743234738829453,0.9130434782608695,0.943478260705482,1.103448275862069,1.2291666666666667,0.9101796407185628,1.0643564356435644,-7,1,5,-7
19,1,1,5,2.8,0.7,11.2,12.9,7.0,6.8,5,12,629,630,267,339,430,547,17.4,18.2,1702,1948,135,152,22.6,22.8,305,361,53.9,52.9,238,293,77,89,564,745,14.9,17.5,1,0,5,3,0,4,6.2,6.1,7,4,550,642,202,196,1496,1568,324,375,418,547,386,414,1,1,82,19,433,507,16,12,13.3,14.3,8.2,10.1,4.7,5.2,51.6,54.1,366,492,654,660,2.7,3.1,147,175,644,717,6,9,5.1,6.0,4,1.0225988700564972,-24,0.9545454545454546,-1,0.9966666666666667,-47,0.8960176991150443,0,1.0,-4.499999999999998,0.761904761904762,-6.300000000000001,0.754863813229572,0.0,1.0,-1.9000000000000004,0.8467741935483871,-4.099999999999998,0.7830687830687831,-8.5,0.8735119047619048,-2.5,0.8987854251012146,-4.4,0.7411764705882353,-1.5999999999999996,0.8974358974358975,-3.1000000000000014,0.8597285067873303,0.9530669144981413,1.0168067226890756,1.0195694716242663,0.88,0.8799999999071999,0.9528301886792453,1.0162601626016259,0.7863247863247863,1.0,-7,1,5,-7
20,1,5,3,5.6,3.6,15.2,12.9,7.5,8.8,5,12,769,687,354,484,503,604,21.8,21.8,2207,2098,203,233,26.9,23.0,396,446,60.7,57.6,424,339,140,105,708,643,17.0,17.0,2,0,6,6,4,2,8.3,7.8,9,7,603,631,231,264,2008,1634,472,387,538,444,524,513,1,1,175,108,527,510,14,12,16.9,17.1,13.7,11.3,6.5,7.8,64.8,54.5,519,693,833,690,4.5,3.5,193,182,830,716,4,9,6.2,6.1,24,1.1030042918454936,21,1.0321100917431192,7,1.0202312138728324,-113,0.7818532818532818,1,1.0333333333333334,2.599999999999998,1.1756756756756754,1.4000000000000021,1.0654205607476637,-0.09999999999999964,0.991304347826087,-2.0999999999999996,0.8590604026845637,-3.900000000000002,0.8059701492537312,1.2999999999999972,1.0185979971387695,2.900000000000002,1.1213389121338913,-6.400000000000002,0.7229437229437229,-4.200000000000001,0.7572254335260115,-1.5,0.9285714285714286,1.0734976221357544,1.0317848410757946,1.0879120879120878,0.9565217391304348,0.9256661982931886,1.038910505836576,0.9963369963369962,0.7080745341614907,1.0829694323144106,-7,1,5,-7
21,1,4,2,5.6,2.1,11.0,12.0,8.8,7.2,6,11,650,579,394,315,584,480,13.0,21.9,1804,1604,195,180,24.1,24.2,425,351,55.4,51.5,409,253,104,61,648,507,15.4,18.5,2,2,5,3,2,2,4.9,9.0,9,5,552,510,255,194,1619,1390,319,323,422,356,355,401,2,0,162,58,447,500,13,11,12.2,14.9,14.1,9.4,6.7,6.7,55.8,51.5,600,464,698,653,3.6,2.3,148,171,631,559,5,9,5.1,6.3,-102,0.5802469135802469,-214,0.6372881355932203,107,1.4246031746031746,97,1.249357326478149,2,1.0740740740740742,1.4000000000000004,1.1060606060606062,3.5,1.1861702127659575,3.0999999999999996,1.3333333333333333,1.6999999999999993,1.1307692307692307,2.3000000000000007,1.1292134831460674,2.8000000000000043,1.0471380471380471,1.1000000000000014,1.0531400966183575,3.5,1.2034883720930232,2.4000000000000004,1.1666666666666667,0.10000000000000142,1.0052910052910053,1.0517150395778365,1.103395061728395,1.1552839683680804,0.9090909090909091,0.8463949836258194,0.9786324786324786,1.0291666666666666,1.1623931623931625,1.0467289719626167,-5,1,6,-5
22,1,4,3,6.6,1.9,12.9,11.0,10.9,9.2,6,11,661,706,406,362,532,553,17.0,18.4,1872,1788,200,167,26.8,23.1,395,344,63.4,56.4,401,345,131,80,604,546,20.8,18.6,2,1,4,5,1,3,6.8,6.8,9,6,536,522,305,276,1696,1567,361,331,425,376,529,440,3,0,185,57,582,558,14,11,18.9,14.7,14.3,11.5,7.1,5.6,60.6,52.2,585,547,749,694,4.7,2.7,182,170,642,628,4,10,6.5,5.7,-14,0.9310344827586207,-77,0.8605072463768116,86,1.2876254180602007,5,1.0098425196850394,-2,0.9333333333333333,2.6999999999999993,1.216,3.400000000000002,1.186813186813187,3.8000000000000007,1.3800000000000001,2.5999999999999996,1.2260869565217392,0.6000000000000014,1.032608695652174,7.300000000000004,1.1224832214765101,2.0,1.0956937799043063,2.6999999999999993,1.1483516483516483,1.4000000000000021,1.0828402366863907,1.7000000000000028,1.0977011494252875,1.0565156468939747,1.0550576184379001,1.0484633569739952,0.7916666666666666,0.84821428625,1.1316526610644257,1.1307692307692307,1.1983471074380165,1.0042553191489363,-5,1,6,-5
23,1,6,3,4.3,3.2,12.9,12.5,5.7,8.0,6,11,721,688,385,421,523,580,21.0,15.8,2061,2043,214,155,25.9,22.5,422,375,59.2,57.9,408,337,96,68,563,582,18.2,15.2,1,0,7,5,4,2,7.5,6.1,10,6,562,580,177,239,1858,1614,401,374,371,411,426,407,2,1,134,96,564,457,14,14,13.7,13.6,13.2,11.2,6.9,5.2,59.9,53.8,572,610,803,674,3.1,2.3,180,186,748,718,3,8,5.8,6.2,49,1.2677595628415301,175,1.368421052631579,93,1.2861538461538462,-68,0.8574423480083857,1,1.0333333333333334,-1.6999999999999993,0.8759124087591241,-1.1999999999999993,0.9381443298969072,2.6999999999999993,1.25,1.0999999999999996,1.088,-2.400000000000002,0.8756476683937823,-1.5999999999999943,0.9765051395007343,0.20000000000000284,1.0083682008368202,-1.8000000000000007,0.9113300492610837,-2.700000000000001,0.830188679245283,-1.1999999999999993,0.9378238341968912,0.9950805008944544,0.9878197320341048,1.0570276497695852,0.875,0.8467741937499998,0.963758389261745,0.9562043795620438,0.8857142857142858,1.017467248908297,-5,1,6,-5
24,1,5,3,4.5,4.0,12.4,11.8,8.4,7.1,6,11,705,548,386,452,570,608,20.5,17.9,2123,2124,209,245,23.2,23.3,441,529,57.5,52.7,365,355,85,72,661,730,14.3,13.9,0,1,4,5,5,3,8.0,6.8,4,6,640,629,277,206,1826,1680,408,342,458,559,555,453,0,0,147,116,472,403,17,11,16.8,15.6,11.1,12.2,6.3,8.4,55.3,57.9,551,637,765,675,2.6,2.5,161,144,788,764,7,9,4.9,5.0,65,1.3282828282828283,156,1.3,52,1.1693811074918568,97,1.2081545064377683,4,1.1379310344827587,-5.4,0.7202072538860104,-5.199999999999999,0.7936507936507937,0.3000000000000007,1.028301886792453,-4.799999999999999,0.7362637362637363,-3.6999999999999993,0.8238095238095239,-8.900000000000006,0.878415300546448,-2.400000000000002,0.9087452471482889,-5.300000000000001,0.759090909090909,1.0,1.062111801242236,-2.3000000000000007,0.8940092165898618,1.1364624076488483,1.2266839378238341,1.2408376963350785,1.2608695652173914,1.1080368912984475,0.9987389659520808,1.0789473684210527,0.75,1.1322751322751323,-5,0,6,-5
25,1,4,5,5.6,5.0,11.4,12.7,7.2,8.0,7,10,636,618,392,332,544,491,21.9,16.3,1719,1967,180,235,24.1,22.6,375,477,54.4,54.7,391,367,76,80,599,592,16.6,20.7,1,4,5,5,4,3,8.0,5.6,6,11,563,574,209,241,1582,1699,330,380,409,392,406,402,0,2,161,149,482,621,11,13,14.0,13.4,13.5,12.2,6.2,7.8,54.6,56.6,600,496,700,677,2.6,2.7,159,207,584,714,8,3,5.5,6.9,64,1.378698224852071,144,1.2938775510204081,-34,0.9050279329608939,-32,0.9324894514767933,-1,0.9666666666666667,1.0,1.0763358778625953,1.0,1.0507614213197969,-0.7000000000000011,0.9411764705882352,-3.0,0.8113207547169812,2.400000000000002,1.1463414634146343,-6.299999999999997,0.9039634146341464,-3.6999999999999993,0.8445378151260504,4.199999999999999,1.2545454545454544,-0.6000000000000014,0.9620253164556961,0.29999999999999716,1.0157068062827224,0.973846885401807,0.9118028534370947,0.9616087751371115,1.2105263157894737,1.2522686027643517,1.007132667617689,0.9416342412451362,1.2162162162162162,1.0631067961165046,-3,0,7,-3
26,1,6,4,3.7,6.6,11.2,13.3,6.4,6.1,7,10,627,719,461,389,621,549,13.4,15.3,1890,2172,199,188,24.3,28.0,451,434,51.1,61.3,289,419,102,104,686,742,17.1,19.8,2,1,6,9,2,3,4.9,5.0,12,11,628,617,198,190,1560,1964,346,413,504,501,422,415,4,1,115,206,529,613,14,14,13.6,13.4,9.3,13.5,6.4,6.1,50.3,63.4,643,573,752,867,3.3,3.4,179,209,625,787,3,3,5.8,6.7,-2,0.987012987012987,-58,0.8773784355179705,-118,0.7371937639198218,54,1.1388174807197944,0,1.0,0.10000000000000142,1.0061728395061729,-1.7999999999999972,0.9246861924686194,-3.8000000000000007,0.7379310344827585,0.5,1.0357142857142858,2.3000000000000007,1.1299435028248588,-9.099999999999994,0.87018544935806,-5.199999999999999,0.7952755905511811,2.1999999999999993,1.1189189189189188,1.8000000000000007,1.1440000000000001,0.40000000000000213,1.020100502512563,0.8902178556172576,0.8469750889679716,0.8332456601788533,0.95,0.950000000775,0.890066225165563,0.8455882352941176,1.192,0.8706896551724138,-3,1,7,-3
27,1,9,4,5.3,3.8,12.0,11.7,4.4,6.6,7,10,773,634,439,340,578,505,21.6,19.9,2144,1820,203,155,25.6,23.9,368,372,54.9,57.2,388,305,113,89,724,586,16.4,19.1,1,2,9,8,7,3,7.5,6.4,12,11,645,539,142,185,1883,1554,383,327,516,416,442,339,2,1,171,106,524,536,11,13,13.8,12.1,12.1,10.9,6.3,5.5,58.8,55.5,614,480,820,670,3.5,3.2,151,178,777,651,2,1,4.7,6.4,63,1.353932584269663,136,1.2446043165467626,-21,0.9447368421052632,-52,0.865979381443299,4,1.1428571428571428,1.200000000000001,1.080536912751678,1.7000000000000028,1.0813397129186604,-2.4000000000000004,0.8235294117647058,-1.8000000000000007,0.8646616541353384,0.10000000000000142,1.0055555555555555,2.0,1.0307692307692307,1.0,1.0429184549356223,2.099999999999998,1.1228070175438596,-3.4000000000000004,0.7553956834532374,0.8999999999999986,1.0466321243523315,1.1634020618556702,1.1144130757800892,1.0980637101811368,1.1764705882352942,1.0294117649480967,1.0173160173160174,0.975,1.1322314049586777,1.070796460176991,-3,1,7,-3
28,1,2,4,5.1,4.2,13.3,14.1,7.4,5.2,7,10,684,596,388,410,544,563,20.1,12.6,1909,2006,211,174,26.0,23.3,400,406,60.0,56.9,358,319,92,114,664,760,18.3,15.9,2,3,4,6,2,2,7.0,4.0,6,11,578,663,214,151,1678,1614,386,408,434,509,482,451,0,2,147,123,531,461,14,12,16.6,15.6,12.3,11.0,7.3,6.0,57.9,55.7,601,595,753,676,3.2,3.9,171,158,675,719,7,4,5.9,5.4,87,1.75,217,1.5945205479452054,11,1.0277078085642317,-13,0.9711111111111111,0,1.0,-2.6000000000000014,0.8522727272727272,-3.3000000000000007,0.8740458015267175,0.40000000000000036,1.0291970802919708,-0.1999999999999993,0.9857142857142858,-0.5999999999999979,0.9690721649484537,-3.4000000000000057,0.9508670520231213,-1.5,0.9395161290322581,0.1999999999999993,1.0097560975609756,-0.40000000000000036,0.9741935483870967,-3.0,0.868995633187773,0.9809350885156605,0.9657794676806084,1.0545454545454545,1.2777777777777777,1.2777777776882717,0.9802631578947368,0.9669117647058824,0.950354609929078,1.145631067961165,-3,0,7,-3
29,1,4,4,2.8,3.1,16.0,12.6,6.6,7.8,8,9,667,643,345,462,496,560,17.0,22.5,2023,2040,172,223,24.4,22.0,411,426,58.7,53.3,324,316,73,85,566,614,21.4,17.0,1,3,4,7,1,2,6.4,8.0,8,12,554,580,190,233,1705,1594,465,377,388,473,464,440,3,2,81,92,622,510,13,13,16.0,14.7,11.2,10.5,5.9,7.4,58.8,53.1,506,636,707,661,2.5,2.8,206,172,736,703,7,3,7.1,5.7,-53,0.7782426778242678,-181,0.7318518518518519,34,1.1164383561643836,-6,0.9863325740318907,-1,0.9666666666666667,-2.4000000000000004,0.8481012658227848,-1.0,0.9512195121951219,1.5,1.154639175257732,0.0,1.0,-1.5999999999999979,0.9144385026737969,1.7999999999999972,1.026470588235294,2.0,1.0854700854700854,-3.8000000000000007,0.820754716981132,0.3000000000000007,1.0205479452054795,-0.1999999999999993,0.9896373056994819,0.994475138121547,1.0863013698630137,1.064375,1.1666666666666667,1.2068965516666668,1.0290055248618784,1.123456790123457,0.7727272727272727,1.074766355140187,-1,1,8,-1
30,1,5,4,4.2,2.9,11.4,13.0,8.0,7.2,8,9,664,657,337,411,507,555,17.6,15.5,1950,1827,229,152,24.5,23.5,430,387,55.1,54.4,351,298,77,107,616,714,18.1,16.8,2,1,6,6,3,1,6.7,5.1,10,10,572,610,248,201,1740,1526,352,363,399,536,508,343,2,3,129,82,561,469,16,14,16.4,12.3,11.3,10.6,7.4,5.4,56.1,54.5,505,568,760,657,2.5,3.8,195,150,709,633,2,3,6.3,5.4,66,1.4615384615384615,111,1.2557603686635945,38,1.1305841924398625,23,1.0501089324618735,3,1.1071428571428572,-6.200000000000001,0.675392670157068,-5.600000000000001,0.780392156862745,0.1999999999999993,1.0192307692307692,0.09999999999999964,1.0072463768115942,-3.400000000000002,0.8282828282828282,-2.3999999999999986,0.9632465543644717,0.29999999999999716,1.0132743362831858,-4.0,0.8029556650246306,-0.8999999999999986,0.9451219512195123,-3.3000000000000007,0.8486238532110092,1.129915380786461,1.2496240601503759,1.1208141825344715,1.1666666666666667,1.0537634408769414,1.01949860724234,1.1260504201680672,0.7414965986394558,0.9106382978723404,-1,0,8,-1
31,1,5,4,2.8,3.8,11.8,10.2,8.0,4.7,8,9,758,625,529,451,670,603,23.0,18.8,2367,1800,207,181,24.5,23.2,487,381,62.0,50.7,423,303,111,71,661,564,16.4,14.3,2,1,6,4,4,2,9.0,7.2,9,7,621,588,257,140,1943,1463,376,305,513,397,559,396,1,2,89,113,524,429,14,14,17.5,13.2,13.2,10.1,6.5,6.0,60.7,48.8,754,656,784,696,3.5,2.4,182,137,828,606,5,7,5.7,4.6,73,1.3395348837209302,173,1.3072824156305507,60,1.1973684210526316,159,1.4217506631299734,2,1.0666666666666667,2.8000000000000007,1.2121212121212122,1.8999999999999986,1.101063829787234,1.3000000000000007,1.1287128712871288,2.5,1.1968503937007875,0.7999999999999972,1.0398009950248754,14.0,1.2333333333333334,5.699999999999999,1.2821782178217822,1.7000000000000028,1.0776255707762559,4.200000000000001,1.3333333333333335,-0.20000000000000284,0.9897959183673468,1.3141858141858143,1.316546762589928,1.3035479632063074,1.0,0.9374999995923914,1.232383808095952,1.2327586206896552,1.1,1.1394230769230769,-1,0,8,-1
